college_name,choice_code,branch,category_code,percentile,stage,year
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824510,Computer Engineering,GNTC,72.69,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824510,Computer Engineering,GOBC,75.09,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824510,Computer Engineering,GSEBC,76.0,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824510,Computer Engineering,LOPEN,78.34,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824510,Computer Engineering,LSC,72.69,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824510,Computer Engineering,LNTD,68.47,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824510,Computer Engineering,LOBC,75.54,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824510,Computer Engineering,LSEBC,77.43,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,GOPEN,76.19,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,GSC,69.77,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,GNTB,71.31,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,GNTC,72.46,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,GNTD,70.63,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,GOBC,74.06,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,GSEBC,74.23,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,LOPEN,75.9,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,LSC,69.43,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,LNTA,71.43,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,LOBC,73.43,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662824610,Information Technology,LSEBC,74.97,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,GOPEN,70.78,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,GSC,60.35,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,GNTB,70.56,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,GNTC,66.39,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,GOBC,61.11,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,GSEBC,64.67,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,LOPEN,69.56,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,LOBC,57.28,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,EWS,65.72,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,LSC,60.0,Stage-II,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,LNTB,58.17,Stage-II,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662829310,Electrical Engineering,LNTC,62.11,Stage-II,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662861210,Mechanical Engineering,GOPEN,59.2,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662861210,Mechanical Engineering,LOPEN,73.29,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662884410,Electronics and Computer Engineering,GOPEN,66.97,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662884410,Electronics and Computer Engineering,GNTC,65.14,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662884410,Electronics and Computer Engineering,GOBC,64.63,Stage-I,2024
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",662884410,Electronics and Computer Engineering,LOPEN,67.44,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663219110,Civil Engineering,GOPEN,70.0,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663219110,Civil Engineering,LOPEN,75.89,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,GOPEN,82.38,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,GSC,77.43,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,GNTA,65.37,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,GNTC,80.57,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,GOBC,80.88,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,GSEBC,81.71,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,LOPEN,83.26,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,LSC,78.06,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,LOBC,80.86,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,LSEBC,80.06,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663224510,Computer Engineering,EWS,74.97,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,GOPEN,75.11,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,GSC,67.33,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,GNTA,65.25,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,GNTB,72.11,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,GNTD,67.83,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,GOBC,66.97,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,GSEBC,69.56,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,LOPEN,76.28,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,LSC,66.28,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,LOBC,69.82,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,LNTC,74.97,Stage-II,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663229310,Electrical Engineering,LSEBC,67.83,Stage-II,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663237210,Electronics and Telecommunication Engg,GOPEN,75.94,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663237210,Electronics and Telecommunication Engg,GSC,67.13,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663237210,Electronics and Telecommunication Engg,GNTC,75.24,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663237210,Electronics and Telecommunication Engg,GOBC,71.94,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663237210,Electronics and Telecommunication Engg,GSEBC,71.94,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663237210,Electronics and Telecommunication Engg,LOPEN,76.63,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663237210,Electronics and Telecommunication Engg,LOBC,72.23,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663237210,Electronics and Telecommunication Engg,EWS,75.07,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663261210,Mechanical Engineering,GOPEN,68.06,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663261210,Mechanical Engineering,LOPEN,68.51,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663261210,Mechanical Engineering,LOPEN,63.88,Stage-II,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663292110,Artificial Intelligence and Machine Learning,GOPEN,81.37,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663292110,Artificial Intelligence and Machine Learning,GSC,76.06,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663292110,Artificial Intelligence and Machine Learning,LOPEN,80.23,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663292110,Artificial Intelligence and Machine Learning,LOBC,78.74,Stage-I,2024
Navsahyadri Education Societys Group of Institutions (Un-Aided),663292110,Artificial Intelligence and Machine Learning,LSEBC,80.17,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663419110,Civil Engineering,GOPEN,60.42,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663419110,Civil Engineering,LOPEN,83.79,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,GOPEN,77.88,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,GSC,69.2,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,GNTB,76.76,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,GOBC,74.31,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,GSEBC,75.19,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,LOPEN,76.34,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,LSC,76.0,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,LNTC,74.18,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,LNTD,66.76,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,LOBC,75.13,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,LSEBC,72.41,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663437210,Electronics and Telecommunication Engg,LNTA,74.29,Stage-II,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663461210,Mechanical Engineering,GOPEN,61.24,Stage-I,2024
"KJEIs Trinity Academy of Engineering, Yewalewadi, Pune (Un-Aided)",663461210,Mechanical Engineering,LOPEN,63.71,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663519110,Civil Engineering,GOPEN,70.0,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663519110,Civil Engineering,LOPEN,78.05,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663519110,Civil Engineering,LOBC,70.11,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,GOPEN,79.43,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,GSC,73.88,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,GNTB,69.71,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,GNTC,73.09,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,GOBC,77.59,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,GSEBC,78.34,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,LOPEN,80.8,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,LSC,77.49,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,LNTA,64.17,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,LNTD,75.71,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,LOBC,79.94,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663524510,Computer Engineering,LSEBC,79.66,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,GOPEN,73.22,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,GSC,63.06,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,GOBC,70.94,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,LOPEN,73.28,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,LSC,56.44,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,LOBC,65.17,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,LSEBC,72.89,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,LNTB,59.33,Stage-II,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663529310,Electrical Engineering,LNTC,68.94,Stage-II,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663537210,Electronics and Telecommunication Engg,GOPEN,73.43,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663537210,Electronics and Telecommunication Engg,GNTC,71.35,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663537210,Electronics and Telecommunication Engg,GOBC,70.24,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663537210,Electronics and Telecommunication Engg,GSEBC,68.86,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663537210,Electronics and Telecommunication Engg,LOPEN,76.5,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663537210,Electronics and Telecommunication Engg,LOBC,71.75,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663537210,Electronics and Telecommunication Engg,LSEBC,64.71,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663561210,Mechanical Engineering,GOPEN,68.19,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663561210,Mechanical Engineering,GSC,67.23,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663561210,Mechanical Engineering,GOBC,63.64,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663561210,Mechanical Engineering,LOPEN,65.28,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663561210,Mechanical Engineering,EWS,83.49,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663561210,Mechanical Engineering,LOPEN,65.28,Stage-II,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663591210,Computer Science and Engineering(Data Science),GOPEN,76.57,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663591210,Computer Science and Engineering(Data Science),GNTA,69.03,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663591210,Computer Science and Engineering(Data Science),GNTC,72.0,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663591210,Computer Science and Engineering(Data Science),GOBC,76.06,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663591210,Computer Science and Engineering(Data Science),GSEBC,73.69,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663591210,Computer Science and Engineering(Data Science),LOPEN,76.69,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663591210,Computer Science and Engineering(Data Science),LSC,72.63,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663591210,Computer Science and Engineering(Data Science),LOBC,75.03,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663592110,Artificial Intelligence and Machine Learning,GOPEN,77.31,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663592110,Artificial Intelligence and Machine Learning,GSC,69.37,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663592110,Artificial Intelligence and Machine Learning,GOBC,73.09,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663592110,Artificial Intelligence and Machine Learning,GSEBC,72.06,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663592110,Artificial Intelligence and Machine Learning,LOPEN,78.23,Stage-I,2024
"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",663592110,Artificial Intelligence and Machine Learning,LNTC,69.83,Stage-II,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664019110,Civil Engineering,GOPEN,64.37,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664019110,Civil Engineering,GNTA,62.79,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664019110,Civil Engineering,LOPEN,72.37,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664019110,Civil Engineering,LSC,69.58,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,GOPEN,79.0,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,GSC,71.28,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,GOBC,75.39,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,GSEBC,66.5,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,LOPEN,81.39,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,LOBC,80.06,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,LSEBC,76.0,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,EWS,71.11,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664029310,Electrical Engineering,LNTC,75.61,Stage-II,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664061210,Mechanical Engineering,GOPEN,67.85,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664061210,Mechanical Engineering,GOBC,60.87,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664061210,Mechanical Engineering,LOPEN,65.95,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664061210,Mechanical Engineering,EWS,69.47,Stage-I,2024
"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur (Un-Aided)",664061210,Mechanical Engineering,LOPEN,66.41,Stage-II,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664319110,Civil Engineering,GOPEN,72.32,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664319110,Civil Engineering,GNTA,68.16,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664319110,Civil Engineering,GOBC,63.32,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664319110,Civil Engineering,GSEBC,66.21,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664319110,Civil Engineering,LOPEN,75.63,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664319110,Civil Engineering,LSEBC,67.0,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664319110,Civil Engineering,EWS,69.03,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,GOPEN,80.22,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,GSC,73.61,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,GNTC,75.61,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,GOBC,75.29,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,GSEBC,76.28,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,LOPEN,77.28,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,LNTA,70.69,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,LOBC,71.83,Stage-I,2024
"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",664329310,Electrical Engineering,EWS,77.78,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664419110,Civil Engineering,GOPEN,71.33,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664419110,Civil Engineering,GSC,70.11,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664419110,Civil Engineering,GNTA,66.06,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664419110,Civil Engineering,GNTC,70.21,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664419110,Civil Engineering,GOBC,56.32,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664419110,Civil Engineering,LOPEN,72.05,Stage-I,2024
